id,url,title,genre,img,desc,key_word
667,https://webtoon.kakao.com/content/가론피/667,가론피,공포/스릴러,667.jpg,피P에 관한 피할 수 없는 옴니버스 공포만화가 펼쳐진다!,"['등골오싹한', '미스테리한', '공포/스릴러', '오피스물']"
670,https://webtoon.kakao.com/content/커피와-하루-ternate/670,커피와 하루 ternate,드라마,670.jpg,커피와 함께하는 우리들의 따뜻한 인생 이야기,"['따뜻한', '평온한', '드라마', '힐링물']"
671,https://webtoon.kakao.com/content/커밍업/671,커밍업!,로맨스,671.jpg,기선작가가 선보이는 본격 걸그룹 만들기 프로젝트!,"['감동적인', '가슴먹먹한', '로맨스', '성장물']"
675,https://webtoon.kakao.com/content/지킬박사는-하이드씨/675,지킬박사는 하이드씨,로맨스,675.jpg,지금까지와는 전혀 다른 이충호 스타일을 만나다!,"['설레는', '발랄한', '로맨스', '로맨틱코미디물']"
676,https://webtoon.kakao.com/content/다이어터/676,다이어터,코믹/일상,676.jpg,뚱뚱한 청춘은 가라! 캐러멜 작가가 선보이는 다이어트 백서!,"['웃기는', '유익한', '코믹/일상', '성공성장물']"
677,https://webtoon.kakao.com/content/야옹이와-흰둥이/677,야옹이와 흰둥이,드라마,677.jpg,흰둥이 시리즈의 시작점 그 감동의 이야기를 다시 만나다!,"['귀여운', '감동적인', '드라마', '힐링물']"
680,https://webtoon.kakao.com/content/비산/680,비산,판타지 드라마,680.jpg,대구 '비산동 설화'를 모티브로 한 만화로 거대한 거북과 한 소년의 짧은 여행을 다루고 있다.,"['따뜻한', '감동적인', '판타지드라마', '힐링물']"
681,https://webtoon.kakao.com/content/라스트/681,라스트,드라마,681.jpg,지하경제 100억을 둘러싼 한 남자의 사투가 시작된다!,"['긴장감있는', '몰입되는', '드라마', '조직/암흑가']"
684,https://webtoon.kakao.com/content/잡초이야기/684,잡초이야기,코믹/일상,684.jpg,고뇌하는 잡초의 탄생 이후 잡초계에서 벌어지는 4차원의 일상!,"['웃기는', '귀여운', '코믹/일상', '에피소드물']"
687,https://webtoon.kakao.com/content/레이어즈/687,레이어즈,학원/판타지,687.jpg,시공을 초월한 그 곳 레이어를 둘러싼 학원감성액션!,"['역동적인', '몰입되는', '학원/판타지', '차원이동물']"
688,https://webtoon.kakao.com/content/사춘기-메들리/688,사춘기 메들리,드라마,688.jpg,풋풋하기만 했던 고등학생 시절 인생 최대 위기가 찾아왔다!,"['따뜻한', '공감되는', '드라마', '성장물']"
689,https://webtoon.kakao.com/content/수심-3000m에-닿으면/689,수심 3000m에 닿으면,판타지 드라마,689.jpg,신비로 가득찬 바다 그리고 인어에게 복수하기 위한 남자의 사투!,"['환상적인', '미스테리한', '판타지드라마', '복수물']"
692,https://webtoon.kakao.com/content/지혜가-쫀득쫀득/692,지혜가 쫀득쫀득,코믹/일상,692.jpg,어택 스타일로 배우는 쫀득쫀득한 생활의 지혜!,"['웃기는', '유익한', '코믹/일상', '지식정보']"
693,https://webtoon.kakao.com/content/라이오트/693,라이오트,공포/스릴러,693.jpg,천천히 종말이 다가오고 있다 그것을 막을 수 있는 것은..,"['미스테리한', '긴장감있는', '공포/스릴러', '재난물']"
694,https://webtoon.kakao.com/content/순정큐피트/694,순정큐피트,판타지 드라마,694.jpg,누구나 필요한 것 누구나 가슴 속에 품고 있는 그것!,"['설레는', '공감되는', '판타지드라마', '에피소드물']"
701,https://webtoon.kakao.com/content/피노키오/701,피노키오,판타지 드라마,701.jpg,행복해지고 싶은 사람들과 한 소년의 행복찾기!,"['설레는', '따뜻한', '판타지드라마', '성장물']"
702,https://webtoon.kakao.com/content/PEAK/702,PEAK,액션/무협,702.jpg,이제껏 본적 없는 웰메이드 산악구조 액션!,"['역동적인', '압도되는', '액션/무협', '재난물']"
707,https://webtoon.kakao.com/content/마왕의-성/707,마왕의 성,학원/판타지,707.jpg,아무도 가보지 못한 안개의 숲 속 마왕의 성 그곳엔..,"['역동적인', '몰입되는', '학원/판타지', '가상시대물']"
711,https://webtoon.kakao.com/content/에어리어제로/711,에어리어제로,판타지 드라마,711.jpg,행복할 수 없는 지구를 떠나려 하지만 그 이유를 잃은 사람들의 이야기,"['몰입되는', '궁금하게하는', '판타지드라마', '가상시대물']"
712,https://webtoon.kakao.com/content/기춘씨에게도-봄은-오는가/712,기춘씨에게도 봄은 오는가,코믹/일상,712.jpg,나에게도 한번만 기회를..! 기춘씨의 처절한 솔로탈출기!,"['웃기는', '공감되는', '코믹/일상', '로맨틱코미디물']"
713,https://webtoon.kakao.com/content/고마워-다행이야/713,고마워 다행이야,로맨스,713.jpg,그녀는 어떤 결정을 내릴까? 네 사람의 사랑 그 잔악한 이야기,"['긴장감있는', '몰입되는', '로맨스', '반전물']"
714,https://webtoon.kakao.com/content/스틸레인/714,스틸레인,판타지 드라마,714.jpg,지금 한반도가 위험하다! 숨막히는 국제 정치 스릴러!,"['긴장감있는', '몰입되는', '판타지드라마', '전쟁물']"
715,https://webtoon.kakao.com/content/이너-다이어리/715,이너 다이어리,드라마,715.jpg,편한 몸을 위해 벗어  던진 속옷! 높은 현실의 벽 앞에 울고 웃는 여자들의 솔직한 이야기!,"['발랄한', '몰입되는', '드라마', '성공성장물']"
719,https://webtoon.kakao.com/content/환상의-파트너/719,환상의 파트너,판타지 드라마,719.jpg,꽃미남 동물 심리학자와 동물의 말이 들리는 여자 환상의 짝꿍이 될 수 있을까?,"['귀여운', '몰입되는', '판타지드라마', '로맨틱코미디물']"
720,https://webtoon.kakao.com/content/쏘쏘리/720,쏘쏘리,코믹/일상,720.jpg,부족한 것 투성이로 살아가는 30대 싱글녀 쏘쏘리와 그녀의 주변인들의 삶 이야기!,"['공감되는', '따뜻한', '코믹/일상', '힐링물']"
736,https://webtoon.kakao.com/content/그루밍-선데이/736,그루밍 선데이,코믹/일상,736.jpg,Hun 작가와 작은 고양이 알콩달콩 동거 이야기,"['귀여운', '공감되는', '코믹/일상', '에피소드물']"
738,https://webtoon.kakao.com/content/거울아씨전/738,거울아씨전,판타지 드라마,738.jpg,내가 원하던 여자친구의 모습을 한 거울아씨와의 미스터리한 동거,"['긴장감있는', '몰입되는', '판타지드라마', '동거물']"
742,https://webtoon.kakao.com/content/화자/742,화자,공포/스릴러,742.jpg,그 아이를 만나게 된 그 해 여름 난 어른들의 비밀을 알아 버렸다,"['미스테리한', '분노유발', '공포/스릴러', '반전물']"
743,https://webtoon.kakao.com/content/도사랜드/743,도사랜드,학원/판타지,743.jpg,제대로된 직업에는 사짜가 들어가 줘야지! 그래서 바로 도사!,"['웃기는', '개성있는', '학원/판타지', '성공성장물']"
744,https://webtoon.kakao.com/content/세상-밖으로/744,세상 밖으로,공포/스릴러,744.jpg,동네 친구들의 뜻하지 못한 사건. 휘말려버리다.,"['미스테리한', '긴장감있는', '공포/스릴러', '범죄스릴러물']"
747,https://webtoon.kakao.com/content/미세스-선녀/747,미세스 선녀,드라마,747.jpg,학원가를 주름잡던 그녀 어느날 현모양처가 되어 돌아오다!,"['몰입되는', '역동적인', '드라마', '성공성장물']"
748,https://webtoon.kakao.com/content/나는-매일-그를-훔쳐본다/748,나는 매일 그를 훔쳐본다,로맨스,748.jpg,훔쳐보기로 사랑을 시작해버린 극소심녀의 좌충우돌 연애담,"['설레는', '발랄한', '로맨스', '로맨틱코미디물']"
749,https://webtoon.kakao.com/content/보고-있으면-기분-좋아져라/749,보고 있으면 기분 좋아져라,코믹/일상,749.jpg,말랑말랑 촉촉하게 당신과 같이 나누고 싶은 페리의 감성시트콤!,"['따뜻한', '평온한', '코믹/일상', '힐링물']"
751,https://webtoon.kakao.com/content/커피와-하루-the-start/751,커피와 하루 the start,드라마,751.jpg,커피와 함께 살아가는 네 사람의 이야기,"['따뜻한', '평온한', '드라마', '힐링물']"
753,https://webtoon.kakao.com/content/인터뷰/753,인터뷰,공포/스릴러,753.jpg,슬럼프에 빠진 작가가 들려주는 독특한 감각의 옴니버스 이야기,"['미스테리한', '몰입되는', '공포/스릴러', '옴니버스물']"
754,https://webtoon.kakao.com/content/소녀K/754,소녀K,액션/무협,754.jpg,이제껏 본적 없었던 미소녀 킬러 액션이 온다!,"['역동적인', '통쾌한', '액션/무협', '복수물']"
759,https://webtoon.kakao.com/content/고.흔.연/759,고.흔.연,판타지 드라마,759.jpg,고양이를 통해 만난 흔해빠질 수 있는 그와 그녀의 인연,"['설레는', '귀여운', '판타지드라마', '로맨틱코미디물']"
760,https://webtoon.kakao.com/content/딩스뚱스/760,딩스뚱스,코믹/일상,760.jpg,토종 한국인 딩스와 뚱스 타지에서 맨 땅에 헤딩하기!,"['귀여운', '따뜻한', '코믹/일상', '에피소드물']"
761,https://webtoon.kakao.com/content/그녀의-수염/761,그녀의 수염,판타지 드라마,761.jpg,눈에 거슬리는 그녀의 수염 그리고 사랑 혹은 이별..,"['기발한', '몰입되는', '판타지드라마', '로맨틱코미디물']"
762,https://webtoon.kakao.com/content/조명가게/762,조명가게,공포/스릴러,762.jpg,삶과 죽음의 경계에 있는 그들. 끈절하고 밀도 높은 공포!,"['등골오싹한', '미스테리한', '공포/스릴러', '반전물']"
768,https://webtoon.kakao.com/content/사라세니아/768,사라세니아,판타지 드라마,768.jpg,세상만물의 가치를 보는 초능력을 가진 주인공. 무료한 일상 중 찾아온 의외의 일들.,"['환상적인', '기발한', '판타지드라마', '성공성장물']"
769,https://webtoon.kakao.com/content/날-좋아해줘/769,날 좋아해줘,드라마,769.jpg,좋아할 수 없을 것 같은 그들의 당부 날 좋아해줘,"['발랄한', '웃기는', '드라마', '로맨틱코미디물']"
772,https://webtoon.kakao.com/content/후크는-악당이다/772,후크는 악당이다,판타지 드라마,772.jpg,후크는 악당이다 대체 왜?....... 그 사건의 전말를 파헤친다!,"['몰입되는', '궁금하게하는', '판타지드라마', '가상시대물']"
777,https://webtoon.kakao.com/content/광해이야기2/777,광해이야기2,공포/스릴러,777.jpg,3부작 단편 광해이야기 그 두번째,"['등골오싹한', '미스테리한', '공포/스릴러', '에피소드물']"
778,https://webtoon.kakao.com/content/창작의-고통/778,창작의 고통,코믹/일상,778.jpg,대학교 만화학과에 들어가면 무엇을 배우는지 알아볼까요?,"['유익한', '공감되는', '코믹/일상', '지식정보']"
781,https://webtoon.kakao.com/content/빨간봉투/781,빨간봉투,드라마,781.jpg,가질 수 없는 것들을 욕망하는 청춘들의 이야기,"['몰입되는', '궁금하게하는', '드라마', '성장물']"
783,https://webtoon.kakao.com/content/창백한-말/783,창백한 말,로맨스 판타지,783.jpg,1835년 프랑스 마녀로 불리던 소녀의 핏빛 운명,"['처절한', '압도되는', '로맨스판타지', '피폐물']"
784,https://webtoon.kakao.com/content/아침에-시-한-수/784,아침에 시 한 수,코믹/일상,784.jpg,팬더댄스와 함께 매일 매일 아침 시 한 수 꿀~꺽!,"['웃기는', '귀여운', '코믹/일상', '에피소드물']"
786,https://webtoon.kakao.com/content/해치지않아/786,해치지않아,드라마,786.jpg,동물원을 살리기 위한 동물 없는 미친 동물원 개장!,"['따뜻한', '감동적인', '드라마', '힐링물']"
788,https://webtoon.kakao.com/content/레이어즈-아나키/788,레이어즈 아나키,학원/판타지,788.jpg,시공을 초월한 그 곳 레이어를 둘러싼 학원감성액션!,"['역동적인', '몰입되는', '학원/판타지', '차원이동물']"
789,https://webtoon.kakao.com/content/다정한-겨울/789,다정한 겨울,드라마,789.jpg,자라지 못하는 두 아이의 조금은 특별한 겨울나기,"['슬픈', '가슴먹먹한', '드라마', '힐링물']"
791,https://webtoon.kakao.com/content/아코르/791,아코르,판타지 드라마,791.jpg,잔혹한 과거를 가진 이안과 신비한 소녀 네이가 만들어내는 가슴시린 성장동화,"['가슴먹먹한', '환상적인', '판타지드라마', '성장물']"
792,https://webtoon.kakao.com/content/블랙-베히모스/792,블랙 베히모스,학원/판타지,792.jpg,태초에 세 명의 신이 있었다. 땅의 베히모스 바다의 레비야탄 하늘의 즈가.  그러나 베히모스와 레비야탄은 서로를 증오하였고  사투 끝에 둘다 죽게 된다.  이를 지켜본 즈가가 눈물을 흘렸고 그 눈물이 탈리스라는 신비한 힘을 가진 광석이 공존하는 세상을 탄생시킨다.  이 탈리스를 두고 분쟁이 끊이지 않는 두 나라 이리스타와 폴만. 이리스타는 자원의 발굴과 관리를 위해 탈리스만 시험을 개최한다.  시험에 참가한 주인공들은 자신들의 과거와 마주하게 되고 고통의 기억은 자꾸만 링클레터와 윙첼의 발목을 붙잡아 그들이 미래로 나아가지 못하도록 하는데...  과학적 원리가 곁들어진 판타지 세계관 속에서 주인공의 내적인 성장을 그리는 철학적이며 서사적인 이야기,"['몰입되는', '압도되는', '학원/판타지', '성장물']"
793,https://webtoon.kakao.com/content/언더시티/793,언더시티,학원/판타지,793.jpg,가상현실의 도시 언더시티에 오신 것을 환영합니다.,"['역동적인', '몰입되는', '학원/판타지', '가상시대물']"
798,https://webtoon.kakao.com/content/탐묘인간/798,탐묘인간,코믹/일상,798.jpg,고양이의 모든 것이 사랑스러워.. 당신도 나와 같은가요?,"['귀여운', '따뜻한', '코믹/일상', '에피소드물']"
800,https://webtoon.kakao.com/content/용사에게-소중한-것/800,용사에게 소중한 것,코믹/일상,800.jpg,어느 용사의 대서사시,"['웃기는', '개성있는', '코믹/일상', '기사물']"
805,https://webtoon.kakao.com/content/모든걸-걸었어/805,모든걸 걸었어,액션/무협,805.jpg,한계가 꿈을 가로막을 때 당신은 목숨을 걸 수 있겠는가,"['역동적인', '몰입되는', '액션/무협', '성공성장물']"
808,https://webtoon.kakao.com/content/짐승수컷고등학교/808,짐승수컷고등학교,판타지 드라마,808.jpg,본능에 충실한 우리는 짐.승. 입니다! 짐승수컷고등학교의 시시콜콜 학교생활 엿보기,"['웃기는', '개성있는', '판타지드라마', '수인물']"
813,https://webtoon.kakao.com/content/낙오여군복귀기/813,낙오여군복귀기,드라마,813.jpg,정부 특별조치 발표! 여성 군복무 의무화 시대!,"['따뜻한', '가슴먹먹한', '드라마', '군대물']"
